id_names,id_title
1909,3890
1909,4463
1910,3211
1911,2599
1912,405
1912,2318
1912,2368
1912,3022
1913,1875
1914,2775
1915,817
1916,2513
1917,95
1918,4776
1919,2487
1920,786
1920,2207
1920,4467
1921,2267
1922,4136
1922,4250
1923,1120
1923,3770
1924,86
1924,288
1924,691
1924,1124
1924,1273
1924,1909
1924,2169
1924,2241
1924,2310
1924,2591
1924,3402
1924,3909
1925,1553
1925,2867
1925,3628
1925,4372
1926,3529
1927,5034
1928,1610
1929,3348
1929,3363
1930,4165
1931,64
1931,138
1932,5014
1933,3775
1934,4006
1935,4957
1936,2479
1937,4464
1938,2877
1938,3088
1938,4044
1939,3646
1940,1278
1940,2908
1940,3322
1940,3401
1940,3457
1940,3522
1940,4399
1941,1278
1941,2908
1941,3322
1941,3401
1941,3457
1941,3522
1941,4399
1942,2058
1943,1404
1944,3287
1945,3889
1946,2314
1947,383
1947,506
1947,2472
1947,2657
1947,3392
1947,3415
1948,383
1948,506
1948,2472
1948,2657
1948,3392
1948,3415
1949,303
1949,443
1949,548
1949,551
1949,699
1949,715
1949,1334
1949,2145
1949,2602
1949,2624
1949,2699
1949,2981
1949,3598
1949,3926
1950,4229
1951,3709
1952,259
1953,1986
1953,4636
1954,784
1954,848
1954,1838
1954,2426
1954,4577
1955,4803
1956,4752
1957,4894
1958,4211
1959,122
1959,149
1959,525
1959,780
1959,1527
1959,1799
1959,2298
1959,2923
1959,2978
1959,4052
1960,4270
1961,987
1961,2580
1961,3109
1961,3142
1961,3429
1962,168
1962,1261
1962,1960
1962,2424
1962,2823
1962,3039
1963,618
1964,3331
1965,2081
1966,4166
1966,4458
1967,3160
1968,2768
1969,260
1970,159
1970,1462
1970,4383
1971,968
1972,951
1972,1003
1972,3866
1973,63
1973,143
1973,169
1973,613
1973,940
1973,972
1973,1091
1973,1155
1973,1547
1973,1591
1973,1669
1973,1719
1973,1927
1973,1949
1973,1982
1973,2066
1973,2108
1973,2746
1973,2757
1973,2929
1973,3471
1973,4906
1974,1162
1975,4863
1976,4930
1977,3496
1978,2596
1979,3460
1980,4041
1981,538
1982,4878
1983,2098
1984,4813
1985,4264
1986,1885
1987,976
1988,2187
1989,474
1989,2404
1989,2582
1989,3154
1989,4547
1990,867
1990,892
1990,1241
1990,1248
1990,1336
1990,1367
1990,1848
1990,3125
1991,4865
1992,460
1993,53
1993,463
1993,526
1993,1983
1993,3206
1993,3648
1994,1058
1994,3128
1995,1386
1995,4562
1996,3145
1997,495
1997,1038
1997,2727
1998,2315
1999,1153
1999,2416
2000,1757
2001,1131
2001,2015
2002,117
2002,129
2002,228
2002,245
2002,483
2002,697
2002,725
2002,788
2002,828
2002,883
2002,1169
2002,1268
2002,1280
2002,1388
2002,1520
2002,1549
2002,1691
2002,1990
2002,2072
2002,2332
2002,2963
2002,3711
2002,4174
2002,4184
2003,3251
2004,2090
2005,2921
2006,4325
2007,628
2007,1117
2007,1818
2007,1831
2007,2543
2007,2727
2007,3275
2007,3413
2007,3431
2007,3572
2007,3611
2007,3859
2008,4958
2009,2855
2009,3022
2009,3978
2010,4309
2011,1431
2011,1797
2012,3247
2013,3160
2013,4582
2014,4918
2015,4455
2016,3312
2017,277
2017,702
2017,1026
2017,1606
2017,1617
2017,2276
2017,2333
2017,2480
2017,2521
2017,2882
2017,3063
2017,3593
2017,3810
2017,3936
2017,4442
2018,584
2018,956
2018,1099
2018,1406
2018,1707
2018,1992
2018,2254
2018,2912
2018,2916
2018,3449
2018,4579
2019,584
2019,956
2019,1099
2019,1406
2019,1707
2019,1992
2019,2254
2019,2912
2019,2916
2019,3449
2019,4579
2020,1896
2020,1924
2020,3793
2021,613
2021,2510
2021,3629
2022,4990
2023,1151
2024,1864
2025,709
2026,4511
2027,4978
2028,2606
2028,2738
2029,4699
2030,4671
2031,1672
2032,582
2032,2150
2033,965
2033,1396
2033,3811
2033,4403
2034,3514
2034,3967
2035,1218
2036,3220
2037,2395
2038,4244
2039,4786
2040,2339
2041,2257
2042,275
2042,537
2042,1915
2042,1971
2042,3444
2042,3921
2043,783
2044,856
2045,1733
2046,4764
2047,2801
2048,2389
2048,3023
2049,1586
2050,4474
2051,3771
2052,4628
2053,71
2053,132
2053,135
2053,849
2053,1219
2053,1368
2053,1428
2053,1663
2053,1793
2053,2283
2053,2386
2053,2618
2053,2941
2053,3033
2053,3469
2053,4351
2053,4617
2054,4993
2055,2528
2056,343
2057,89
2057,907
2057,1258
2057,1826
2057,1828
2057,1861
2058,2422
2058,4022
2059,2303
2059,2774
2059,2852
2059,2922
2060,2703
2061,4379
2062,4801
2063,4789
2064,427
2064,1937
2064,2756
2064,2851
2065,1532
2066,28
2066,87
2066,172
2066,223
2066,1315
2066,1326
2066,1425
2066,1950
2066,2226
2066,2272
2066,2638
2066,3207
2066,4312
2067,1905
2067,4523
2068,2725
2069,2144
2070,9
2070,18
2070,82
2070,128
2070,131
2070,161
2070,245
2070,321
2070,626
2070,795
2070,1374
2070,1584
2070,1654
2070,2790
2070,3534
2071,2501
2071,4131
2071,4677
2072,599
2072,621
2072,1034
2072,1993
2072,2518
2072,2700
2072,3338
2073,1613
2074,1964
2074,2768
2075,928
2076,2492
2077,846
2077,1061
2077,1565
2077,2773
2077,4029
2077,4059
2078,4923
2079,334
2079,827
2079,1682
2079,2107
2079,3144
2079,3234
2080,3422
2081,1968
2082,831
2082,999
2082,1966
2082,2026
2082,3346
2082,3541
2082,3655
2082,4314
2082,4497
2083,2161
2083,3031
2083,3524
2083,3700
2084,4901
2085,4858
2086,3302
2087,22
2087,1969
2088,2305
2089,1627
2089,4759
2090,4999
2091,4684
2092,4772
2093,5005
2094,4
2094,45
2094,67
2094,121
2094,160
2094,290
2094,328
2094,770
2094,833
2094,840
2094,902
2094,1053
2094,1186
2094,1234
2094,1700
2094,1757
2094,2048
2094,2127
2094,2320
2094,2330
2094,2626
2094,3030
2094,3187
2094,3309
2094,3384
2094,3780
2094,3892
2094,4278
2095,549
2095,2119
2095,3319
2096,389
2096,2681
2097,2913
2097,4014
2098,2340
2098,3523
2099,2417
2100,4821
2101,4375
2102,2418
2103,1652
2104,1704
2105,4511
2106,4841
2107,231
2108,4893
2109,545
2109,1013
2109,1288
2109,2156
2109,3335
2110,4454
2111,4662
2112,1618
2112,1751
2113,2225
2113,2234
2114,1434
2114,2664
2115,1867
2116,3
2116,64
2116,138
2116,260
2116,297
2116,589
2116,1235
2116,1346
2116,2000
2116,3164
2117,4652
2118,4532
2118,4560
2119,3843
2119,4474
2120,3345
2121,4658
2122,1698
2122,2170
2123,4771
2123,4945
2124,1988
2124,2561
2124,2879
2125,2286
2125,3184
2125,3603
2126,314
2126,2743
2126,4224
2126,4928
2127,314
2127,2743
2127,4224
2127,4928
2128,1373
2129,858
2129,3542
2129,4950
2129,4951
2130,832
2130,1859
2130,2169
2130,2580
2130,2688
2130,2980
2130,3016
2130,4296
2131,25
2131,71
2131,119
2131,135
2131,237
2131,238
2131,271
2131,341
2131,983
2131,1557
2131,1643
2131,2811
2131,3231
2131,3484
2131,4336
2132,351
2132,1065
2133,16
2133,560
2133,585
2133,1206
2133,3849
2133,4133
2134,3389
2134,3702
2135,1485
2136,4955
2137,4107
2138,4938
2139,4195
2140,3034
2141,4690
2142,1811
2143,3729
2144,4623
2145,4962
2146,4307
2147,3577
2148,1462
2148,2177
2148,2659
2148,2689
2148,3100
2148,3342
2148,3671
2149,2676
2149,4223
2150,3540
2151,4397
2152,4521
2153,4379
2154,1941
2154,4119
2155,4886
2156,4633
2157,3222
2158,3751
2159,4969
2160,4540
2161,3094
2162,719
2162,1388
2162,3137
2162,3381
2162,3607
2163,1156
2163,1873
2164,4363
2165,2645
2165,4405
2165,4527
2166,3879
2167,4263
2167,4825
2168,4772
2169,3767
2170,1955
2171,3679
2172,4667
2173,1362
2174,4546
2175,812
2175,4596
2176,3746
2177,2632
2178,1138
2178,1520
2178,1764
2178,1788
2178,2035
2178,2635
2178,3096
2178,3104
2178,4174
2178,4495
2178,4755
2179,4513
2180,415
2180,3954
2181,1144
2182,1283
2182,3196
2182,4633
2183,53
2183,344
2183,799
2183,1479
2183,1686
2183,1829
2183,2275
2183,2287
2183,2916
2183,2980
2183,3387
2183,3448
2183,3750
2183,3919
2183,4211
2183,4979
2184,3473
2184,3744
2185,4086
2185,4392
2185,4744
2186,665
2186,781
2186,974
2186,1005
2186,1605
2186,1870
2186,2087
2186,2133
2186,2212
2186,2761
2186,3366
2186,3541
2186,3674
2186,4370
2186,4499
2186,4898
2187,219
2187,613
2187,805
2187,1740
2187,2051
2187,2463
2187,3474
2188,4868
2189,4866
2190,4974
2191,2045
2192,216
2192,2550
2192,2909
2193,3349
2194,3996
2195,1134
2196,3179
2197,3861
2198,3579
2198,3897
2198,4057
2198,4519
2199,2523
2199,3442
2200,2520
2201,3817
2202,3474
2203,348
2203,516
2203,547
2203,619
2203,1696
2203,2057
2203,2076
2203,2262
2203,2565
2203,3543
2203,3650
2204,4567
2205,4716
2206,3694
2207,1332
2207,4305
2208,62
2208,648
2208,915
2208,987
2208,1095
2208,1416
2208,1888
2208,1906
2208,1922
2208,2001
2208,2123
2208,2148
2208,2459
2208,2608
2208,2710
2208,2810
2208,2970
2208,3406
2208,3501
2209,1393
2210,150
2210,173
2210,253
2210,597
2210,1438
2210,1495
2210,1803
2210,1831
2210,4320
2210,4873
2211,1453
2212,3994
2213,2088
2214,3758
2215,1386
2215,2424
2215,2824
2215,2963
2216,3932
2217,125
2218,4856
2219,2409
2220,761
2220,855
2220,878
2220,1586
2220,2372
2220,2398
2220,2828
2220,3386
2220,4114
2221,45
2221,176
2221,528
2221,535
2221,1014
2221,1244
2221,1855
2221,2497
2221,2967
2221,4073
2222,45
2222,176
2222,528
2222,535
2222,1014
2222,1244
2222,1855
2222,2497
2222,2967
2222,4073
2223,938
2223,2178
2223,2634
2223,3604
2224,2718
2225,284
2225,384
2225,559
2225,873
2225,1004
2225,1780
2225,2939
2225,3140
2225,3649
2226,1943
2227,3017
2228,3951
2228,4422
2229,2520
2230,2743
2231,966
2232,2592
2233,4527
2234,583
2235,192
2235,2203
2236,192
2236,2203
2237,3724
2238,4945
2239,5036
2240,4673
2241,2722
2241,3035
2241,3607
2241,3808
2241,4876
2241,4990
2242,2434
2242,3029
2242,3239
2242,3544
2242,3881
2242,4032
2243,2859
2244,3797
2245,1048
2246,4989
2247,3891
2248,1615
2249,1121
2249,1676
2249,2336
2249,2498
2249,3041
2249,3072
2249,3092
2249,3098
2249,3816
2250,4079
2251,665
2251,1262
2251,1594
2252,4984
2253,1340
2254,4100
2255,4502
2256,681
2256,2574
2257,3486
2258,4891
2259,3246
2260,94
2260,1671
2260,3943
2261,1994
2262,1433
2263,940
2263,2392
2263,2475
2263,4348
2264,3434
2265,707
2266,350
2266,1187
2266,1203
2266,1391
2266,1439
2266,2401
2266,2422
2266,2445
2266,3070
2266,4114
2267,3688
2268,369
2268,1751
2268,1913
2268,1914
2269,578
2270,1067
2270,1386
2270,1896
2270,3295
2270,5039
2271,1067
2271,1386
2271,1896
2271,3295
2271,5039
2272,4250
2273,4454
2274,507
2275,4739
2276,1213
2276,2528
2276,2730
2276,3133
2276,3380
2276,3561
2276,3595
2277,378
2277,2976
2277,3616
2277,4335
2278,4144
2279,4179
2280,3810
2281,3777
2282,4904
2283,4547
2284,827
2284,1021
2285,3468
2286,2566
2287,4711
2288,270
2288,2736
2289,272
2289,998
2289,3588
2289,3653
2289,4152
2290,1134
2291,4656
2291,4732
2292,199
2292,1075
2292,1464
2292,2137
2292,3318
2293,1352
2294,3910
2295,1925
2296,3110
2296,3373
2297,1357
2297,2583
2297,2983
2297,3307
2297,3829
2298,3008
2298,4409
2299,3370
2300,3256
2301,1237
2302,448
2303,2002
2304,1736
2304,2460
2304,4011
2305,2895
2306,4998
2307,544
2308,3244
2309,2229
2309,3034
2310,17
2310,4361
2311,4007
2312,4761
2313,5017
2314,2329
2315,90
2315,1377
2315,1937
2315,2490
2316,2424
2317,1195
2318,2360
2318,2503
2318,3390
2319,144
2319,185
2319,866
2319,1924
2319,2381
2319,3848
2320,2707
2320,3940
2320,4892
2321,2065
2321,2501
2321,2822
2321,3532
2321,4110
2322,4004
2322,4430
2323,4992
2324,2014
2324,4185
2325,3851
2325,4239
2326,4884
2327,1893
2327,3781
2328,4188
2329,60
2329,726
2329,2249
2329,2612
2330,60
2330,726
2330,2249
2330,2612
2331,4229
2332,1288
2332,1924
2332,2244
2332,3127
2332,4312
2332,4516
2333,979
2333,1103
2333,1476
2333,2940
2334,2880
2335,4323
2336,127
2337,1266
2338,35
2339,4383
2340,3741
2341,90
2341,5042
2342,1136
2342,1645
2343,4238
2344,1984
2345,4833
2346,1147
2346,1306
2346,1465
2346,2100
2346,2223
2347,10
2347,115
2347,116
2347,196
2347,203
2347,286
2347,381
2347,1147
2347,1306
2347,2100
2347,2440
2347,2627
2348,1615
2349,1139
2349,1854
2349,1905
2349,2034
2349,2055
2349,4344
2349,4569
2350,555
2350,3177
2351,1683
2351,2691
2351,3165
2351,3747
2351,4478
2352,3799
2353,4266
2354,4727
2355,2698
2355,2754
2356,3028
2357,668
2357,719
2357,902
2357,1310
2357,1392
2357,1847
2357,4487
2358,4248
2359,1352
2359,2671
2359,3267
2359,3882
2360,5038
2361,3457
2362,4060
2363,4700
2364,3558
2365,1485
2366,1443
2366,2556
2366,2932
2367,3681
2367,3810
2367,4293
2368,3949
2369,3226
2369,3228
2369,3862
2369,4031
2369,4967
2370,526
2370,1653
2370,1866
2370,2261
2370,2316
2370,2327
2370,3164
2371,942
2371,1775
2372,1554
2373,2670
2373,3260
2373,4116
2374,1652
2375,3243
2376,2538
2377,3297
2377,3883
2378,246
2378,424
2378,819
2378,1029
2378,2821
2378,3127
2379,2382
2380,1177
2380,1978
2380,2120
2380,2587
2381,2736
2382,4056
2383,5039
2384,2383
2385,1903
2386,3703
2387,4723
2388,167
2389,3429
2390,4433
2391,4932
2392,4128
2393,4842
2394,4035
2395,2314
2395,3465
2396,3788
2397,4916
2398,3500
2399,3790
2400,2093
2401,3611
2402,6
2402,1406
2402,1825
2402,3227
2402,4552
2403,4735
2404,918
2404,2069
2404,2299
2404,2706
2404,3062
2404,3421
2405,4764
2406,1529
2407,2936
2407,4770
2408,1680
2409,461
2409,660
2409,842
2409,1381
2409,1915
2409,2866
2409,2979
2409,3381
2409,3613
2409,4073
2410,4703
2411,2204
2411,3186
2412,200
2412,1857
2412,2742
2412,3804
2413,4341
2414,3894
2415,4711
2416,3809
2417,2369
2418,2417
2419,3607
2419,4432
2420,2596
2421,2037
2421,2361
2421,2991
2421,3308
2421,4577
2422,900
2423,1017
2424,4971
2425,1117
2425,2736
2426,4138
2427,695
2428,856
2428,1282
2428,2193
2428,2275
2428,3149
2428,3748
2428,4845
2429,5041
2430,1360
2430,3781
2431,1861
2432,971
2432,1669
2432,1712
2432,2911
2432,4906
2433,3687
2434,4635
2435,3536
2436,2871
2437,3370
2438,4128
2439,1165
2440,1274
2440,4288
2441,4798
2442,1542
2442,4644
2443,579
2444,3324
2444,3505
2445,1837
2446,3336
2447,158
2447,4215
2448,1693
2448,3009
2448,3957
2448,4861
2448,4950
2448,4951
2449,4091
2450,508
2451,3815
2451,4169
2452,604
2452,624
2452,2028
2452,4596
2453,995
2454,4188
2455,1741
2456,703
2456,1108
2456,1226
2456,2682
2456,3334
2456,4607
2457,119
2457,611
2457,1854
2457,4054
2458,3069
2459,1539
2459,3728
2460,4915
2461,4346
2462,1770
2462,4820
2463,4747
2464,2192
2465,2447
2465,2925
2465,3560
2466,2449
2466,4211
2467,4992
2468,2369
2469,2526
2470,2515
2470,2905
2470,4509
2471,1910
2472,4626
2473,444
2473,2703
2473,3053
2473,3983
2474,4072
2475,346
2475,506
2475,740
2475,826
2475,1595
2475,2185
2475,2317
2475,3608
2475,4279
2475,4447
2475,4902
2476,1037
2476,1329
2476,3489
2476,4364
2477,483
2477,1516
2477,1681
2477,1697
2478,1282
2478,4245
2479,3817
2480,2289
2481,777
2481,2760
2482,777
2482,2760
2483,2997
2484,5008
2485,3364
2486,1767
2487,145
2487,1701
2488,5034
2489,3399
2490,1223
2490,3217
2491,174
2492,1366
2493,889
2493,2024
2494,4803
2495,3564
2495,3898
2496,4070
2497,673
2497,1116
2497,3141
2497,3298
2498,4710
2499,745
2500,1155
2500,2937
2501,4061
2502,4198
2503,4812
2504,2520
2505,1874
2506,2137
2507,4385
2508,2893
2509,700
2510,400
2510,1247
2510,2157
2510,2739
2510,4270
2511,3652
2511,3858
2512,1173
2512,1610
2512,2299
2512,4179
2513,3540
2514,310
2514,545
2514,640
2514,737
2514,759
2514,1665
2514,2560
2514,2985
2514,4463
2515,3746
2516,948
2516,976
2516,977
2516,1349
2516,1690
2516,2253
2516,3099
2517,948
2517,976
2517,977
2517,1349
2517,1690
2517,2253
2517,3099
2518,3353
2518,4389
2519,3505
2519,3556
2520,1773
2521,3075
2522,4875
2523,413
2523,1158
2523,1165
2523,2560
2523,2578
2523,2649
2523,3962
2524,2087
2525,4548
2526,1240
2526,1426
2527,4289
2528,3333
2529,697
2529,766
2529,3330
2530,3081
2530,4438
2530,4537
2530,4595
2531,4226
2532,4515
2533,282
2533,4415
2534,2061
2535,199
2535,3368
2536,1693
2537,68
2537,170
2537,319
2537,588
2537,667
2537,799
2537,1035
2537,1430
2537,1502
2537,1585
2537,1894
2537,2021
2537,2796
2537,3433
2537,4232
2538,1758
2539,4996
2540,227
2540,298
2540,854
2540,975
2540,996
2540,1022
2540,1143
2540,1525
2540,2074
2540,2082
2540,2291
2540,2473
2540,2930
2540,3212
2540,3955
2540,4026
2541,1109
2541,1160
2541,2306
2541,3203
2542,5030
2543,2127
2544,1243
2545,3294
2545,3761
2545,4058
2545,4172
2546,890
2546,3833
2546,3938
2547,359
2547,530
2547,652
2547,1059
2547,1229
2548,775
2548,782
2548,1187
2548,2095
2548,2128
2548,2213
2548,3329
2548,3715
2549,2192
2549,4508
2550,3020
2551,3196
2552,2441
2552,3167
2553,4783
2554,78
2554,220
2554,349
2554,562
2554,699
2554,735
2554,830
2554,1215
2554,1311
2554,1367
2554,1371
2554,1522
2554,1582
2554,1814
2554,1848
2554,1850
2554,2085
2554,2422
2554,2518
2554,2823
2554,2972
2554,3149
2555,4738
2556,291
2556,293
2556,355
2556,406
2556,464
2556,477
2556,610
2556,723
2556,747
2556,849
2556,851
2556,947
2556,988
2556,1043
2556,1070
2556,1080
2556,1086
2556,1349
2556,1380
2556,1430
2556,1577
2556,1593
2556,1676
2556,1714
2556,1744
2556,1946
2556,2419
2556,2573
2556,2653
2556,2897
2556,3145
2556,3375
2557,4079
2558,2281
2559,4878
2560,2049
2561,337
2561,1146
2561,1731
2561,2013
2561,2608
2561,3250
2561,3297
2561,4142
2562,295
2563,1644
2563,1865
2563,2076
2563,2477
2563,2807
2563,2897
2563,4831
2564,4003
2565,967
2565,1239
2565,1475
2566,3525
2567,4999
2568,2205
2569,4808
2570,173
2570,1238
2570,1578
2570,1766
2570,2775
2570,3263
2570,3282
2570,3376
2570,3466
2570,3484
2571,4903
2572,492
2572,1670
2572,2154
2572,2602
2572,2960
2572,4793
2573,1970
2574,615
2574,2309
2574,2755
2574,3714
2574,4459
2575,2714
2575,3733
2575,4013
2576,4575
2577,2505
2578,2038
2579,3726
2579,4202
2580,3967
2581,4666
2582,3640
2583,4949
2584,4618
2585,767
2585,1957
2585,2026
2585,2092
2585,2178
2585,2276
2585,3004
2585,3332
2585,3346
2585,3783
2586,2957
2586,4687
2587,4747
2588,4287
2589,1741
2589,4055
2590,4787
2591,2080
2591,4024
2591,4633
2592,480
2593,1144
2594,132
2594,769
2594,1655
2594,2204
2594,3110
2594,3162
2594,3191
2594,4792
2595,2131
2596,3388
2597,3835
2598,3835
2599,4164
2600,1591
2601,1774
2602,3867
2603,3287
2604,4182
2605,2818
2606,261
2607,1844
2608,5026
2609,96
2609,163
2609,281
2609,284
2609,302
2609,308
2609,342
2609,380
2609,1128
2609,1478
2609,2106
2609,2142
2609,2344
2609,2889
2609,3335
2610,1810
2610,2151
2611,2151
2611,2853
2611,3042
2611,3357
2611,3870
2611,4574
2612,234
2613,4871
2614,109
2614,172
2614,609
2614,644
2614,650
2614,1716
2614,1818
2614,2370
2614,3398
2614,3441
2614,3981
2615,1789
2616,124
2617,4230
2618,4191
2619,3616
2620,2379
2620,3864
2621,4683
2622,3294
2622,4273
2623,5010
2624,33
2624,384
2624,387
2624,484
2624,539
2624,733
2624,831
2624,1055
2624,2250
2624,2481
2624,2514
2624,2668
2624,3194
2624,3453
2624,3617
2625,3270
2626,3792
2627,178
2627,1099
2627,1223
2627,2071
2627,2912
2627,3198
2628,1998
2628,5027
2629,1953
2630,2568
2631,44
2631,921
2631,2868
2632,858
2633,2284
2634,4841
2635,4891
2636,1793
2636,1997
2636,2629
2636,2799
2636,2822
2636,3141
2636,3757
2636,3829
2636,4076
2636,4079
2637,4404
2638,279
2638,3716
2638,4419
2639,2045
2639,2493
2639,2620
2639,3263
2639,3599
2639,3609
2639,3740
2639,3745
2639,3904
2639,4822
2640,4287
2641,1866
2641,3325
2642,4367
2643,1011
2644,1062
2645,1175
2645,1721
2645,2915
2646,8
2646,4365
2647,4050
2647,4389
2648,4676
2649,4648
2650,4524
2651,2328
2652,1991
2653,2989
2654,477
2654,673
2654,726
2654,1140
2654,1678
2654,1813
2654,3882
2654,4426
2654,4494
2655,2636
2656,3891
2656,3991
2657,4663
2658,4971
2659,3804
2660,3952
2661,1575
2662,1688
2662,2770
2663,5
2664,1048
2665,1459
2665,3839
2665,4049
2666,221
2666,804
2666,1054
2666,1402
2666,1733
2666,1840
2666,2482
2666,2889
2667,4806
2668,3869
2669,3910
2670,336
2671,1473
2671,2220
2671,3249
2671,3618
2672,1685
2673,1870
2673,4852
2674,3202
2675,455
2676,3242
2676,3303
2677,2079
2677,2674
2678,714
2678,4694
2679,3242
2679,3650
2679,4496
2680,3888
2680,4952
2681,3229
2681,3808
2682,4515
2683,1198
2683,4875
2684,4401
2685,4205
2686,2600
2686,3082
2686,3258
2687,2284
2688,169
2688,212
2688,252
2688,295
2688,315
2688,326
2688,416
2688,451
2688,511
2688,545
2688,591
2688,615
2688,738
2688,778
2688,836
2688,943
2688,960
2688,1666
2688,1849
2688,2047
2688,2086
2688,2633
2688,4650
2689,4362
2690,261
2691,1044
2691,1510
2691,1821
2691,2720
2691,3822
2692,744
2692,4096
2692,4148
2693,744
2693,4096
2693,4148
2694,2319
2695,854
2695,1397
2695,1422
2695,1902
2695,2571
2695,3056
2695,3623
2695,3921
2695,4103
2695,4768
2696,3300
2697,816
2697,1085
2697,2283
2697,3801
2697,3901
2697,4570
2698,1156
2698,3183
2698,3742
2698,3825
2699,507
2700,949
2700,1242
2700,1424
2700,2460
2701,4505
2702,2998
2702,3573
2702,3956
2703,3282
2704,299
2704,1159
2704,2855
2704,4637
2705,1242
2705,5024
2706,151
2706,1283
2706,1583
2706,2007
2706,2272
2706,2903
2706,2981
2706,3515
2706,4567
2706,4943
2707,781
2707,1555
2707,2546
2707,4069
2708,3819
2709,813
2709,2117
2710,302
2710,3956
2711,1449
2712,3586
2713,3203
2714,3102
2714,4615
2715,197
2716,1759
2717,1696
2717,1993
2717,2496
2717,2779
2717,2966
2717,3755
2717,4495
2718,92
2718,587
2719,1915
2719,2034
2719,2098
2719,2399
2719,2847
2719,3417
2719,4104
2719,4392
2719,4658
2720,42
2720,638
2720,1677
2720,2747
2720,3068
2720,3309
2720,3392
2721,1533
2721,4403
2722,3138
2722,4841
2723,2143
2723,2685
2724,50
2724,117
2724,142
2724,213
2724,367
2724,605
2724,961
2724,1469
2724,2261
2724,2524
2724,2534
2724,3061
2725,811
2726,63
2726,659
2726,882
2726,2611
2726,2642
2726,3156
2726,3840
2727,1311
2727,4998
2728,4755
2729,4339
2730,721
2731,1645
2731,2191
2732,4726
2733,134
2733,184
2733,319
2733,1025
2733,1215
2733,1678
2733,2021
2733,2352
2733,2467
2734,5035
2735,2294
2735,2771
2735,2964
2735,3546
2736,3664
2736,4644
2736,4742
2736,4835
2737,5026
2738,4966
2739,2813
2739,3450
2740,1508
2741,1794
2741,2729
2742,1352
2742,3088
2742,4036
2743,4077
2744,4027
2745,4707
2746,2747
2747,3731
2748,3279
2748,4937
2749,769
2749,2616
2749,3106
2749,3669
2750,1829
2750,4670
2751,4913
2752,4919
2752,4921
2753,2486
2753,2734
2754,2149
2754,2700
2754,2781
2754,3255
2754,3905
2754,4885
2755,753
2755,1084
2755,1253
2756,460
2756,1672
2756,2723
2756,3103
2756,4199
2756,4584
2756,4961
2757,2346
2758,3530
2759,3360
2760,1794
2760,3082
2760,3840
2761,3958
2762,3935
2763,4840
2764,532
2765,4469
2766,2859
2767,498
2768,2822
2769,144
2770,4910
2771,4155
2772,4965
2772,5001
2773,2797
2773,5042
2774,2797
2774,5042
2775,1290
2775,1600
2775,1862
2775,4015
2776,2713
2777,2516
2778,398
2778,501
2778,1610
2778,1751
2778,1914
2778,1973
2779,51
2779,549
2779,3477
2780,3496
2781,1773
2781,3055
2781,3195
2781,3587
2782,4407
2783,480
2784,709
2784,724
2784,1074
2784,1149
2784,1436
2784,2731
2785,4844
2786,4777
2787,4569
2788,2862
2789,3907
2790,2039
2790,2873
2791,880
2791,2058
2791,2359
2791,2390
2791,3163
2791,3747
2791,3882
2792,880
2792,2058
2792,2359
2792,2390
2792,3163
2792,3747
2792,3882
2793,4819
2794,1515
2794,1648
2794,1805
2794,2332
2794,2917
2794,3519
2794,3794
2794,3850
2794,4224
2794,4928
2795,3979
2796,2516
2796,4814
2797,425
2798,4789
2799,3745
2800,3441
2801,401
2801,2854
2802,164
2802,169
2803,4007
2804,3586
2805,335
2805,1166
2805,4702
2806,4484
2807,1345
2808,3459
2809,1875
2809,2362
2809,2898
2809,3057
2809,4835
2810,4877
2811,110
2811,2179
2812,1449
2813,1098
2814,2589
2815,4601
2816,4925
2817,1963
2817,2239
2817,3916
2818,4132
2819,1343
2819,1609
2820,4205
2821,3569
2822,716
2822,4276
2823,4797
2824,513
2824,1569
2824,1720
2824,1953
2824,1970
2824,2330
2824,2377
2824,2642
2824,3535
2825,969
2826,1718
2826,2880
2827,1262
2827,3306
2828,1262
2828,3306
2829,3472
2829,3491
2829,4768
2830,5029
2831,305
2832,3015
2833,22
2833,40
2833,242
2833,954
2833,997
2833,1390
2833,1876
2833,1918
2833,2049
2833,2415
2833,2476
2833,2640
2833,2715
2833,3390
2834,194
2834,286
2834,757
2834,1547
2834,2345
2835,1928
2836,4212
2837,3833
2838,3401
2839,3265
2840,2803
2841,1649
2841,2499
2841,3698
2842,4594
2843,1087
2843,1548
2843,3624
2843,4280
2844,1754
2845,3260
2846,3950
2847,4499
2848,3200
2849,5031
2850,4707
2851,1932
2852,3564
2853,712
2853,889
2853,4046
2853,4465
2854,3089
2855,2713
2856,108
2856,407
2856,848
2856,1285
2856,1317
2856,2116
2856,2134
2856,3235
2856,4796
2857,1089
2858,3447
2858,3569
2859,4501
2860,658
2860,2084
2860,4635
2861,3040
2861,3966
2861,5039
2862,814
2862,2304
2863,2366
2864,1057
2865,4555
2866,1212
2866,2913
2867,4259
2868,1093
2868,1779
2868,2626
2868,2850
2868,3195
2868,3356
2868,3682
2868,4122
2868,4420
2869,520
2869,1411
2870,4065
2871,2486
2872,1341
2872,2932
2873,4788
2874,2663
2875,2002
2876,288
2876,1833
2876,3909
2876,4691
2877,4109
2878,3595
2879,2502
2880,4347
2881,968
2881,2557
2882,853
2882,2955
2882,3122
2882,3126
2882,3323
2883,4724
2883,4956
2884,2997
2885,4984
2886,3495
2887,3539
2888,4071
2889,2367
2890,4378
2891,3524
